municipality_code,latitude,longitude
08234,36.14715,140.48721
08234,36.14815,140.52739
08234,36.14895,140.51348
08234,36.14954,140.51539
08234,36.15208,140.51958
08234,36.15236,140.50265
08234,36.15366,140.49498
08234,36.15378,140.52183
08234,36.15425,140.51068
08234,36.15438,140.48738
08234,36.1585,140.46793
08234,36.15983,140.57437
08234,36.16613,140.50136
08234,36.16664,140.55924
08234,36.16929,140.52803
08234,36.17188,140.52093
08234,36.17713,140.45794
08234,36.17717,140.57013
08234,36.17737,140.49832
08234,36.1839,140.56747
08234,36.18537,140.50894
08234,36.187,140.47144
08234,36.18728,140.5634
08234,36.18885,140.52094
08234,36.19113,140.55979
08234,36.19418,140.54627
08234,36.19529,140.46774
08234,36.20145,140.56258
08234,36.20689,140.44401
08234,36.209,140.50427
08234,36.2096,140.46957
08234,36.20971,140.559
08234,36.21024,140.47948
08234,36.21081,140.54795
08234,36.21102,140.53602
08234,36.21802,140.54167
08234,36.21959,140.45209
08234,36.22353,140.55651
08234,36.22417,140.43193
08234,36.22742,140.52112
08234,36.22908,140.4987
08234,36.23191,140.5523
08234,36.24036,140.55234
08234,36.25027,140.52969
08234,36.25162,140.50895
08234,36.25198,140.54649
08234,36.26212,140.53127
08234,36.26575,140.51173
08235,35.93921,140.04387
08235,35.94015,140.05384
08235,35.94219,140.0361
08235,35.9438,140.0648
08235,35.94543,140.09611
08235,35.94557,140.07851
08235,35.94754,140.03118
08235,35.94958,140.04006
08235,35.95219,140.06428
08235,35.95224,140.07905
08235,35.95276,140.0878
08235,35.95433,140.0474
08235,35.95615,140.05812
08235,35.9568,140.02588
08235,35.95683,140.03391
08235,35.95746,140.0925
08235,35.95778,140.07178
08235,35.95849,140.0184
08235,35.96247,140.05098
08235,35.96252,140.06984
08235,35.96306,140.01161
08235,35.96319,140.05663
08235,35.96398,140.03599
08235,35.96636,140.08319
08235,35.9674,140.02624
08235,35.96788,140.01705
08235,35.96945,140.03803
08235,35.96962,140.0647
08235,35.96985,139.98951
08235,35.97101,140.00067
08235,35.97228,139.97952
08235,35.97244,140.03043
08235,35.97277,140.01237
08235,35.97389,139.97878
08235,35.97428,139.9757
08235,35.9744,140.06794
08235,35.97442,140.08011
08235,35.9775,139.97712
08235,35.97762,139.98121
08235,35.97878,140.01887
08235,35.9792,139.97544
08235,35.97961,140.05379
08235,35.97986,139.9788
08235,35.98055,140.00083
08235,35.98132,140.07282
08235,35.98298,139.98209
08235,35.98329,140.08028
08235,35.98332,140.0282
08235,35.98485,139.98138
08235,35.98564,140.00912
08235,35.98611,139.98993
08235,35.98635,140.03258
08235,35.9882,140.04579
08235,35.98823,139.9853
08235,35.98871,140.01626
08235,35.98926,139.99878
08235,35.98956,140.02819
08235,35.99032,139.98387
08235,35.99163,140.07461
08235,35.99207,140.00657
08235,35.99263,140.04188
08235,35.9941,140.03552
08235,35.99416,140.01574
08235,35.99458,140.03075
08235,35.99473,140.03911
08235,35.99477,140.05896
08235,35.99544,139.98623
08235,35.99591,140.02604
08235,35.99608,140.00258
08235,35.99746,140.04308
08235,35.99842,139.99586
08235,35.99856,140.037
08235,35.99877,139.97735
08235,35.999,140.03278
08235,35.99983,140.0122
08235,35.99988,140.02734
08235,36.00095,140.02086
08235,36.00135,140.0434
08235,36.00192,140.03583
08235,36.00221,140.05312
08235,36.00245,140.06609
08235,36.00339,140.04133
08235,36.00357,140.02619
08235,36.00448,140.03144
08235,36.00487,140.03793
08235,36.00701,140.05498
08235,36.00718,140.00876
08235,36.0099,140.03158
08235,36.01048,140.01867
08235,36.0127,139.99917
08235,36.01277,140.04276
08235,36.01597,140.00569
08235,36.01807,140.03367
08235,36.01854,140.00913
08235,36.021,140.01325
08235,36.0245,140.04564
08235,36.02717,140.03141
08235,36.03132,140.03242
08235,36.03188,140.04042
08235,36.03721,140.02828
08235,36.04063,140.0322
08236,36.15116,140.3429
08236,36.15119,140.41415
08236,36.15822,140.35191
08236,36.15918,140.36185
08236,36.16056,140.36765
08236,36.16138,140.37547
08236,36.16147,140.31685
08236,36.16614,140.35819
08236,36.16632,140.33508
08236,36.16787,140.42125
08236,36.17055,140.3476
08236,36.17423,140.38539
08236,36.17446,140.39856
08236,36.17611,140.32484
08236,36.17997,140.41877
08236,36.18041,140.32673
08236,36.18248,140.30872
08236,36.18282,140.43596
08236,36.18638,140.38707
08236,36.19235,140.37995
08236,36.19268,140.35882
08236,36.19644,140.34888
08236,36.19788,140.37708
08236,36.19864,140.33893
08236,36.1997,140.42135
08236,36.20337,140.32977
08236,36.20508,140.39533
08236,36.20658,140.4073
08236,36.21012,140.34867
08236,36.21028,140.31762
08236,36.21599,140.40357
08236,36.2167,140.39032
08236,36.21878,140.3205
08236,36.22102,140.28891
08236,36.22192,140.34883
08236,36.22258,140.31123
08236,36.22336,140.29928
08236,36.22405,140.38552
08236,36.22688,140.3724
08236,36.22692,140.33075
08236,36.2338,140.30665
08236,36.23629,140.34987
08236,36.23962,140.28839
08236,36.24016,140.31597
08236,36.24418,140.32725
08236,36.24847,140.37737
08236,36.25077,140.37717
08236,36.25167,140.3479
08236,36.25242,140.31212
08236,36.25672,140.30177
08236,36.25854,140.32109
08236,36.2589,140.37301
08236,36.26311,140.33404
08236,36.26339,140.35342
08236,36.26514,140.3186
08236,36.27064,140.31852
08236,36.27392,140.31019
08302,36.22677,140.41273
08302,36.23141,140.40633
08302,36.24263,140.39314
08302,36.2428,140.44455
08302,36.24479,140.41866
08302,36.24535,140.40252
08302,36.25258,140.47022
08302,36.25704,140.48832
08302,36.25889,140.41575
08302,36.26165,140.43136
08302,36.26254,140.44947
08302,36.2664,140.38937
08302,36.26816,140.44289
08302,36.2688,140.43055
08302,36.27865,140.43709
08302,36.28059,140.37012
08302,36.28142,140.42254
08302,36.2816,140.35971
08302,36.28387,140.41299
08302,36.28648,140.39785
08302,36.28789,140.38659
08302,36.28841,140.38001
08302,36.28978,140.44296
08302,36.29002,140.49061
08302,36.29549,140.51481
08302,36.2957,140.46981
08302,36.29801,140.42074
08302,36.29942,140.40743
08302,36.29988,140.38077
08302,36.30051,140.37069
08302,36.30122,140.36309
08302,36.30123,140.44296
08302,36.30161,140.39855
08302,36.30368,140.39269
08302,36.30643,140.37921
08302,36.30762,140.42978
08302,36.3098,140.48748
08302,36.31198,140.40562
08302,36.32204,140.41816
08302,36.3234,140.40914
08302,36.32489,140.39503
08302,36.32844,140.40593
08309,36.27284,140.54342
08309,36.29572,140.54382
08309,36.30489,140.55451
08309,36.30634,140.56697
08309,36.31613,140.56307
08309,36.31617,140.5827
08309,36.31869,140.57482
08309,36.32133,140.59018
08309,36.32267,140.58035
08309,36.32326,140.57199
08310,36.43766,140.37218
08310,36.43899,140.24981
08310,36.44436,140.27925
08310,36.44467,140.21385
08310,36.44731,140.32497
08310,36.44933,140.3627
08310,36.45259,140.22717
08310,36.45571,140.37633
08310,36.46029,140.24732
08310,36.46036,140.35077
08310,36.46368,140.40093
08310,36.4653,140.31533
08310,36.46631,140.36778
08310,36.4672,140.35792
08310,36.46926,140.27478
08310,36.47612,140.3858
08310,36.47627,140.33699
08310,36.48106,140.40182
08310,36.48224,140.34749
08310,36.49152,140.35032
08310,36.4932,140.38642
08310,36.49366,140.37195
08310,36.5003,140.26103
08310,36.50108,140.31616
08310,36.50505,140.35659
08310,36.5081,140.37384
08310,36.51475,140.31266
08310,36.51647,140.35004
08310,36.51827,140.34522
08310,36.5189,140.36545
08310,36.52082,140.32648
08310,36.52563,140.34831
08310,36.53241,140.35163
08310,36.53659,140.33172
08341,36.43441,140.60551
08341,36.44607,140.56017
08341,36.45025,140.58775
08341,36.45761,140.55188
08341,36.46232,140.563
08341,36.4624,140.566
08341,36.4644,140.56248
08341,36.46472,140.56924
08341,36.46542,140.58239
08341,36.46619,140.5988
08341,36.46652,140.56835
08341,36.46673,140.5849
08341,36.46693,140.56033
08341,36.46742,140.57699
08341,36.46766,140.5667
08341,36.46867,140.55648
08341,36.46883,140.56473
08341,36.46959,140.57963
08341,36.47046,140.554
08341,36.47055,140.56006
08341,36.47058,140.57528
08341,36.47131,140.57143
08341,36.47202,140.56868
08341,36.47241,140.56422
08341,36.47407,140.58667
08341,36.48142,140.57602
08341,36.48221,140.59623
08341,36.48527,140.56286
08341,36.48834,140.58515
08364,36.68745,140.40902
08364,36.69976,140.42667
08364,36.70223,140.40166
08364,36.72057,140.39346
08364,36.72893,140.33676
08364,36.73194,140.30384
08364,36.74116,140.36852
08364,36.75064,140.2817
08364,36.7511,140.392
08364,36.75319,140.43163
08364,36.75331,140.36601
08364,36.7646,140.30952
08364,36.76586,140.34986
08364,36.76662,140.36759
08364,36.77086,140.29255
08364,36.77271,140.38223
08364,36.77331,140.33167
08364,36.77854,140.27139
08364,36.77965,140.44391
08364,36.782,140.36753
08364,36.78743,140.35411
08364,36.79161,140.29278
08364,36.7929,140.42455
08364,36.79449,140.39798
08364,36.79633,140.30402
08364,36.79901,140.27592
08364,36.80393,140.33345
08364,36.80489,140.37061
08364,36.81124,140.30203
08364,36.81453,140.34912
08364,36.81598,140.42483
08364,36.82439,140.3826
08364,36.83751,140.31183
08364,36.8424,140.36004
08364,36.84329,140.33305
08364,36.84484,140.3742
08364,36.84788,140.27342
08364,36.86837,140.36318
08364,36.8704,140.34479
08364,36.89223,140.2898
08442,35.98586,140.30438
08442,35.98604,140.31301
08442,35.99086,140.2869
08442,35.99629,140.3031
08442,36.00033,140.31809
08442,36.00145,140.35156
08442,36.0055,140.36668
08442,36.00679,140.3024
08442,36.00833,140.3167
08442,36.00996,140.2955
08442,36.01063,140.33474
08442,36.01156,140.34767
08442,36.01167,140.28117
08442,36.01252,140.33174
08442,36.01287,140.32722
08442,36.01288,140.32946
08442,36.01407,140.31345
08442,36.01432,140.32681
08442,36.01439,140.3543
08442,36.01452,140.29086
08442,36.0162,140.31566
08442,36.01643,140.33374
08442,36.01666,140.3228
08442,36.01821,140.32058
08442,36.01912,140.32605
08442,36.02054,140.32926
08442,36.02133,140.35323
08442,36.02344,140.32031
08442,36.02356,140.33865
08442,36.02373,140.3297
08442,36.02392,140.332
08442,36.02412,140.31154
08442,36.02485,140.34676
08442,36.02574,140.34207
08442,36.0261,140.33171
08442,36.02757,140.28205
08443,35.98249,140.20606
08443,35.98263,140.2329
08443,35.98299,140.23241
08443,35.98387,140.23794
08443,35.98573,140.23522
08443,35.9866,140.23946
08443,35.9896,140.23779
08443,35.99021,140.18965
08443,35.99106,140.2254
08443,35.99235,140.26756
08443,35.99417,140.24916
08443,36.00082,140.24804
08443,36.00349,140.27126
08443,36.0046,140.20418
08443,36.00775,140.25739
08443,36.00841,140.23964
08443,36.00988,140.1891
08443,36.01484,140.24501
08443,36.01489,140.21848
08443,36.01545,140.25857
08443,36.01566,140.27078
08443,36.01758,140.17652
08443,36.02162,140.21206
08443,36.02307,140.17487
08443,36.0241,140.25345
08443,36.0246,140.18142
08443,36.0254,140.1769
08443,36.02553,140.22305
08443,36.0258,140.25045
08443,36.02641,140.25498
08443,36.02737,140.21785
08443,36.02836,140.21439
08443,36.02923,140.22216
08443,36.02936,140.17491
08443,36.02952,140.26188
08443,36.03037,140.21944
08443,36.03044,140.23446
08443,36.03066,140.24422
08443,36.03113,140.18238
08443,36.03129,140.22514
08443,36.032,140.17438
08443,36.0336,140.17836
08443,36.03394,140.22134
08443,36.0345,140.21552
08443,36.03483,140.20105
08443,36.03683,140.1763
08443,36.03742,140.17238
08443,36.03749,140.22783
08443,36.03762,140.22246
08443,36.03898,140.21766
08443,36.03908,140.23511
08443,36.03955,140.21154
08443,36.04004,140.21377
08443,36.0401,140.20934
08443,36.042,140.2192
08443,36.04282,140.22346
08443,36.04837,140.22048
08447,35.86234,140.2223
08447,35.86295,140.23399
08447,35.86338,140.24052
08447,35.86532,140.24488
08447,35.86654,140.24891
08447,35.86825,140.25361
08447,35.8698,140.25867
08447,35.87091,140.29758
08447,35.87192,140.26298
08447,35.87446,140.23697
08447,35.87524,140.27059
08447,35.87615,140.27587
08447,35.8782,140.30709
08447,35.87845,140.24049
08447,35.88147,140.25439
08447,35.88297,140.24521
08447,35.88417,140.33486
08447,35.88664,140.28212
08447,35.88891,140.2253
08447,35.88991,140.25706
08447,35.89132,140.24211
08447,35.8937,140.27391
08447,35.89389,140.32709
08447,35.89543,140.25861
08447,35.89955,140.35681
08447,35.90768,140.36757
08521,36.13862,139.88398
08521,36.13964,139.90809
08521,36.14169,139.89243
08521,36.14588,139.90169
08521,36.14974,139.91091
08521,36.15528,139.86853
08521,36.15945,139.8949
08521,36.15996,139.90666
08521,36.16016,139.93513
08521,36.1633,139.88572
08521,36.16554,139.87828
08521,36.16805,139.91328
08521,36.16995,139.93287
08521,36.17081,139.90226
08521,36.17107,139.9058
08521,36.1727,139.9245
08521,36.17316,139.86258
08521,36.17409,139.92781
08521,36.17472,139.91956
08521,36.1769,139.90974
08521,36.17713,139.93167
08521,36.17819,139.87207
08521,36.17887,139.89359
08521,36.18267,139.89348
08521,36.18297,139.92265
08521,36.1848,139.9333
08521,36.1853,139.91308
08521,36.18774,139.88146
08521,36.18861,139.86748
08521,36.19164,139.93196
08521,36.19243,139.92373
08521,36.19257,139.91195
08521,36.19486,139.89156
08521,36.19531,139.89938
08521,36.19623,139.87617
08521,36.19916,139.90695
08521,36.20091,139.88503
08521,36.20133,139.89604
08521,36.20234,139.91314
08521,36.20448,139.87242
08521,36.21028,139.90897
08521,36.21065,139.882
08521,36.21099,139.897
08521,36.21231,139.8604
08521,36.21311,139.87302
08521,36.21992,139.91014
08521,36.22264,139.89199
08521,36.22297,139.89904
08521,36.22985,139.90263
08542,36.08884,139.75803
08542,36.09461,139.76781
08542,36.09515,139.74157
08542,36.0955,139.73686
08542,36.0956,139.75104
08542,36.09809,139.7375
08542,36.09953,139.7392
08542,36.10205,139.77425
08542,36.10218,139.73773
08542,36.10826,139.7647
08542,36.11371,139.75252
08542,36.11739,139.74052
08542,36.121,139.75586
08542,36.12278,139.7354
08542,36.1261,139.74341
08542,36.12734,139.74069
08542,36.12839,139.72312
08546,36.06454,139.81884
08546,36.07236,139.81319
08546,36.07357,139.83776
08546,36.07623,139.82144
08546,36.08281,139.8104
08546,36.08648,139.8202
08546,36.09225,139.80836
08546,36.09545,139.82988
08546,36.09802,139.81715
08546,36.1003,139.79574
08546,36.10345,139.80597
08546,36.10809,139.82557
08546,36.10851,139.80475
08546,36.11086,139.80502
08546,36.11716,139.8158
08546,36.11722,139.82715
08546,36.11734,139.80518
08546,36.12268,139.83621
08546,36.12335,139.77423
08546,36.12691,139.79636
08546,36.12993,139.81287
08546,36.13008,139.82629
08546,36.1368,139.82428
08546,36.14076,139.80247
08546,36.14214,139.79279
08546,36.14564,139.78255
08546,36.14912,139.79372
08564,35.85159,140.1483
08564,35.85503,140.14422
08564,35.85789,140.14961
08564,35.85867,140.17977
08564,35.85871,140.17182
08564,35.85873,140.14268
08564,35.85887,140.16397
08564,35.86063,140.18745
08564,35.86376,140.15752
08564,35.86387,140.21055
08564,35.86509,140.13727
08564,35.86639,140.20632
08564,35.86937,140.14871
08564,35.87052,140.19835
08564,35.87057,140.14444
08564,35.87067,140.17657
08564,35.8717,140.13737
08564,35.87188,140.15973
08564,35.8756,140.15811
08564,35.8757,140.16209
08564,35.8759,140.16433
08564,35.87642,140.14654
08564,35.8772,140.1591
08564,35.87747,140.16711
08564,35.87759,140.15474
08564,35.87807,140.1342
08564,35.87823,140.18301
08564,35.87826,140.16164
08564,35.88055,140.17222
09201,36.47143,139.87197
09201,36.47477,139.87994
09201,36.47568,139.87268
09201,36.47594,139.86659
09201,36.47766,139.88854
09201,36.47886,139.86193
09201,36.48009,139.87322
09201,36.48071,139.89156
09201,36.48167,139.95558
09201,36.48307,139.86082
09201,36.48365,139.8704
09201,36.4838,139.89975
09201,36.48386,139.8738
09201,36.48401,139.86549
09201,36.48442,139.88074
09201,36.48593,139.86258
09201,36.48625,139.87403
09201,36.4866,139.86993
09201,36.4866,139.92842
09201,36.48735,139.85081
09201,36.48796,139.90651
09201,36.48827,139.88874
09201,36.4883,139.90432
09201,36.48919,139.87433
09201,36.4895,139.86459
09201,36.48999,139.86972
09201,36.49004,139.85859
09201,36.49007,139.86095
09201,36.49302,139.87405
09201,36.49314,139.95377
09201,36.49342,139.87918
09201,36.49426,139.85308
09201,36.49436,139.86958
09201,36.49466,139.90405
09201,36.49476,139.90951
09201,36.49499,139.87516
09201,36.49516,139.86499
09201,36.49567,139.86235
09201,36.49573,139.89735
09201,36.49654,139.85729
09201,36.49908,139.86008
09201,36.49911,139.92845
09201,36.49925,139.87288
09201,36.4994,139.90641
09201,36.49953,139.88649
09201,36.49955,139.90388
09201,36.50043,139.87638
09201,36.50071,139.85737
09201,36.50102,139.85197
09201,36.50135,139.86941
09201,36.50163,139.86609
09201,36.50207,139.86363
09201,36.50314,139.83986
09201,36.50318,139.85792
09201,36.50339,139.95123
09201,36.50385,139.87697
09201,36.5039,139.92005
09201,36.50401,139.91005
09201,36.50538,139.85847
09201,36.50582,139.87387
09201,36.50661,139.86348
09201,36.50678,139.86169
09201,36.50716,139.8661
09201,36.50742,139.87765
09201,36.50743,139.85336
09201,36.50787,139.85774
09201,36.50845,139.84889
09201,36.50854,139.92001
09201,36.50925,139.88576
09201,36.50988,139.85979
09201,36.51052,139.86786
09201,36.51054,139.88158
09201,36.51147,139.84654
09201,36.51172,139.8784
09201,36.51242,139.84272
09201,36.51293,139.85138
09201,36.51351,139.91923
09201,36.51355,139.90078
09201,36.5137,139.91245
09201,36.51404,139.95839
09201,36.51409,139.85375
09201,36.51455,139.82464
09201,36.51468,139.88154
09201,36.51522,139.84802
09201,36.51551,139.867
09201,36.51564,139.86357
09201,36.51575,139.8569
09201,36.51592,139.86121
09201,36.51717,139.97333
09201,36.51719,139.87564
09201,36.51726,139.87903
09201,36.51786,139.88166
09201,36.51788,139.85916
09201,36.51823,139.85432
09201,36.51858,139.88661
09201,36.51869,139.85
09201,36.51911,139.86618
09201,36.51993,139.86186
09201,36.52023,139.94264
09201,36.52084,139.83448
09201,36.52136,139.86698
09201,36.52188,139.85787
09201,36.52233,139.86308
09201,36.52286,139.87241
09201,36.52341,139.85475
09201,36.52403,139.84889
09201,36.52441,139.86394
09201,36.52457,139.86783
09201,36.52625,139.86159
09201,36.52631,139.86525
09201,36.52647,139.99663
09201,36.52677,139.85948
09201,36.52713,139.90849
09201,36.5274,139.85751
09201,36.52811,139.85562
09201,36.52827,139.86902
09201,36.52912,139.86559
09201,36.52932,139.862
09201,36.53077,139.8579
09201,36.53114,139.86279
09201,36.53144,139.86884
09201,36.53222,139.92306
09201,36.5323,139.88916
09201,36.53237,139.85908
09201,36.53379,139.84327
09201,36.53496,139.87197
09201,36.53507,139.86073
09201,36.53535,139.87752
09201,36.53583,139.86491
09201,36.53589,139.93748
09201,36.53628,139.86775
09201,36.53763,139.86261
09201,36.53771,139.96691
09201,36.53775,139.90054
09201,36.53858,139.87594
09201,36.53996,139.88293
09201,36.54065,139.8636
09201,36.54077,139.86885
09201,36.54127,139.87672
09201,36.54129,139.8666
09201,36.54145,139.87268
09201,36.54153,140.00285
09201,36.54157,139.90035
09201,36.54235,139.87952
09201,36.54261,139.91053
09201,36.54276,139.87153
09201,36.54282,139.8811
09201,36.5431,139.87569
09201,36.54333,139.92144
09201,36.54352,139.89098
09201,36.54357,139.82701
09201,36.54364,139.86446
09201,36.54398,139.86765
09201,36.54413,139.87808
09201,36.5445,139.87139
09201,36.54522,139.87611
09201,36.54552,139.88113
09201,36.54606,139.8793
09201,36.54644,139.87276
09201,36.54646,139.86567
09201,36.54719,139.87066
09201,36.5473,139.9172
09201,36.54743,139.87572
09201,36.54762,139.8676
09201,36.54807,139.91175
09201,36.54808,139.88401
09201,36.5481,139.87849
09201,36.54881,139.88265
09201,36.54921,139.88639
09201,36.54937,139.98336
09201,36.5494,139.89501
09201,36.54961,139.87479
09201,36.5497,139.87119
09201,36.5497,139.8809
09201,36.55004,139.90132
09201,36.55006,139.87778
09201,36.55008,139.88414
09201,36.55008,139.93052
09201,36.5501,139.90422
09201,36.55012,139.92506
09201,36.55035,139.9972
09201,36.55038,139.89894
09201,36.55117,139.88668
09201,36.55137,139.89389
09201,36.55175,139.9339
09201,36.55177,139.83895
09201,36.5518,139.87422
09201,36.55188,139.96686
09201,36.55192,139.8814
09201,36.55196,139.87764
09201,36.55198,139.89112
09201,36.55215,139.88504
09201,36.55215,139.91702
09201,36.55232,139.86693
09201,36.55273,139.8706
09201,36.5532,139.88888
09201,36.5535,139.92157
09201,36.55357,139.90574
09201,36.55379,139.87396
09201,36.55392,139.92584
09201,36.55412,139.8774
09201,36.55419,139.88085
09201,36.55419,139.89579
09201,36.55444,139.86939
09201,36.55453,139.91149
09201,36.55458,139.90026
09201,36.55465,139.88619
09201,36.55475,139.88326
09201,36.55478,139.86666
09201,36.55486,139.93055
09201,36.55488,139.89297
09201,36.55501,139.8551
09201,36.55503,139.92343
09201,36.55504,139.90649
09201,36.55525,139.91646
09201,36.5555,139.87739
09201,36.55565,139.88935
09201,36.556,139.87318
09201,36.556,139.99406
09201,36.55608,139.90054
09201,36.55609,139.89617
09201,36.55623,139.88081
09201,36.55649,139.88604
09201,36.55668,139.88317
09201,36.55679,139.89322
09201,36.55694,139.9095
09201,36.55704,139.90552
09201,36.55712,139.88918
09201,36.55724,139.9013
09201,36.55761,139.89079
09201,36.55774,139.87733
09201,36.55779,139.87319
09201,36.55786,139.86665
09201,36.55789,139.94815
09201,36.55791,139.8808
09201,36.55795,139.86976
09201,36.55822,139.91531
09201,36.55823,139.88647
09201,36.55836,139.92421
09201,36.55838,139.89672
09201,36.55845,139.91057
09201,36.55846,139.89444
09201,36.55847,139.89995
09201,36.55849,139.93122
09201,36.5585,139.88894
09201,36.55851,139.88483
09201,36.55852,139.88304
09201,36.55888,139.90564
09201,36.55895,139.91955
09201,36.55917,139.89402
09201,36.55919,139.90235
09201,36.55922,139.88719
09201,36.55938,139.89021
09201,36.55941,139.88082
09201,36.55941,139.99158
09201,36.55958,139.87753
09201,36.5599,139.87348
09201,36.55996,139.89116
09201,36.5601,139.89814
09201,36.56011,139.88467
09201,36.56024,139.86297
09201,36.56025,139.88223
09201,36.56039,139.87016
09201,36.56059,139.85655
09201,36.56059,139.89497
09201,36.56061,139.89653
09201,36.56063,139.91594
09201,36.56068,139.88723
09201,36.56076,139.84999
09201,36.56076,139.86751
09201,36.56078,139.90986
09201,36.56082,139.90597
09201,36.56084,139.89131
09201,36.56086,139.91323
09201,36.56095,139.88469
09201,36.56111,139.87779
09201,36.56111,139.92482
09201,36.56113,139.92254
09201,36.56117,139.88186
09201,36.56121,139.85324
09201,36.56131,139.8873
09201,36.56155,139.90256
09201,36.56167,139.87374
09201,36.56169,139.89335
09201,36.56181,139.89046
09201,36.562,139.99106
09201,36.56222,139.87075
09201,36.56222,139.88755
09201,36.56226,139.91942
09201,36.56234,139.88509
09201,36.56257,139.89712
09201,36.56273,139.89513
09201,36.56276,139.99768
09201,36.56298,139.89253
09201,36.56304,139.87912
09201,36.56307,139.88261
09201,36.56316,139.89019
09201,36.56328,139.87578
09201,36.56334,139.86848
09201,36.56337,139.88807
09201,36.5636,139.91801
09201,36.56365,139.87315
09201,36.56378,139.88567
09201,36.5639,139.86341
09201,36.56426,139.91012
09201,36.56437,139.90648
09201,36.56437,139.98641
09201,36.56444,139.9739
09201,36.56445,139.86626
09201,36.56462,139.92423
09201,36.56493,139.89124
09201,36.56511,139.89832
09201,36.56514,139.90241
09201,36.56535,139.86957
09201,36.56535,139.91393
09201,36.56549,139.88038
09201,36.56557,139.89523
09201,36.56566,139.88855
09201,36.56569,139.91764
09201,36.56579,139.88488
09201,36.56596,139.8729
09201,36.56605,139.87749
09201,36.56607,139.87545
09201,36.5663,139.86369
09201,36.56634,139.86052
09201,36.56657,139.92109
09201,36.56669,139.99555
09201,36.56671,139.89171
09201,36.56678,139.89783
09201,36.56699,139.88055
09201,36.56758,139.86628
09201,36.56761,139.91138
09201,36.56781,139.92259
09201,36.56788,139.92467
09201,36.56791,139.90354
09201,36.56824,139.85827
09201,36.56828,139.9264
09201,36.56829,139.884
09201,36.56842,139.95886
09201,36.56845,139.91699
09201,36.56856,139.8864
09201,36.56861,139.87153
09201,36.56876,139.87632
09201,36.56876,139.89341
09201,36.56882,139.89103
09201,36.56909,139.90759
09201,36.56909,139.91947
09201,36.56909,139.98973
09201,36.56913,139.8889
09201,36.56913,139.89587
09201,36.56915,139.8806
09201,36.56982,139.99597
09201,36.56992,139.91321
09201,36.57025,139.80707
09201,36.57026,139.9051
09201,36.57029,139.87551
09201,36.57083,139.90101
09201,36.57143,139.85679
09201,36.57146,139.89519
09201,36.57167,139.8842
09201,36.57167,139.98564
09201,36.57172,139.86228
09201,36.57172,140.0002
09201,36.57189,139.98959
09201,36.572,139.86517
09201,36.57202,139.82394
09201,36.57214,139.85904
09201,36.57218,139.86834
09201,36.57229,139.88021
09201,36.5723,139.85246
09201,36.57241,139.8767
09201,36.57244,139.89119
09201,36.57249,139.92474
09201,36.57264,139.88804
09201,36.57272,139.87128
09201,36.57288,139.87349
09201,36.57312,139.99458
09201,36.57349,139.89484
09201,36.57372,139.83679
09201,36.57375,139.91103
09201,36.57386,139.94526
09201,36.57418,139.97446
09201,36.57447,139.98279
09201,36.57468,139.83934
09201,36.57498,139.85155
09201,36.57545,139.86657
09201,36.57552,139.91619
09201,36.57603,139.99229
09201,36.57632,139.85876
09201,36.57648,139.89065
09201,36.57659,139.86188
09201,36.577,139.88666
09201,36.57714,139.93145
09201,36.57717,139.87702
09201,36.57776,139.90406
09201,36.57803,139.88294
09201,36.57804,139.85555
09201,36.57811,139.92021
09201,36.57863,139.86315
09201,36.57865,139.86756
09201,36.57893,139.93847
09201,36.57976,139.92541
09201,36.58021,139.87142
09201,36.58147,139.88288
09201,36.58151,139.88866
09201,36.58166,139.87721
09201,36.58224,139.86136
09201,36.58331,139.86464
09201,36.58366,139.88755
09201,36.58431,139.90442
09201,36.58446,139.87918
09201,36.58454,139.86606
09201,36.58558,139.88435
09201,36.58646,139.85833
09201,36.58674,139.8884
09201,36.58801,139.8615
09201,36.58848,139.86381
09201,36.58923,139.92496
09201,36.58981,139.88784
09201,36.59,139.85026
09201,36.59008,139.83601
09201,36.59013,139.84506
09201,36.59081,139.85978
09201,36.59119,139.8557
09201,36.59226,139.90831
09201,36.59258,139.93381
09201,36.59304,139.983
09201,36.59335,139.85974
09201,36.59356,139.95675
09201,36.59386,139.82465
09201,36.59523,139.86489
09201,36.59672,139.8054
09201,36.59752,139.85765
09201,36.59814,139.8796
09201,36.59852,139.89733
09201,36.60255,139.88934
09201,36.60399,139.88124
09201,36.60488,139.91114
09201,36.6063,139.9239
09201,36.60641,139.81292
09201,36.60831,139.88251
09201,36.61031,139.90072
09201,36.61073,139.85763
09201,36.61076,139.88987
09201,36.61181,139.76456
09201,36.61212,139.82484
09201,36.61319,139.91465
09201,36.6136,139.94471
09201,36.6148,139.7934
09201,36.61622,139.89054
09201,36.61718,139.88761
09201,36.61734,139.96339
09201,36.61904,139.80737
09201,36.61987,139.84772
09201,36.62206,139.88644
09201,36.62289,139.87462
09201,36.62445,139.90212
09201,36.62547,139.83209
09201,36.62725,139.85506
09201,36.62759,139.91468
09201,36.62982,139.94129
09201,36.6339,139.8126
09201,36.63456,139.86699
09201,36.635,139.81466
09201,36.6378,139.82296
09201,36.63885,139.87966
09201,36.64004,139.85467
09201,36.6429,139.92861
09201,36.64417,139.89849
09201,36.64687,139.9117
09201,36.64872,139.92052
09201,36.64929,139.83787
09201,36.65044,139.88325
09201,36.65232,139.85978
09201,36.65628,139.93737
09201,36.65729,139.89515
